ID	Technology	Multi_Details	HG_Num	Type	METRIC.Precision	METRIC.Recall	METRIC.F1_Score	TRUTH.TP	TRUTH.FN	QUERY.TP	QUERY.FP	FP.gt	FP.al	challenge_cat
M9KLP	ILLUMINA	NA	4	SNVandINDEL	0.9971595222234272	0.9925925389580215	0.9948707894009918	3838402	28645	3861939	11001	3264	2164	All Benchmark Regions
M9KLP	ILLUMINA	NA	4	SNVandINDEL	0.9762966305195699	0.9097544009845363	0.9418516693826997	255036	25299	255325	6199	1959	717	Difficult-to-Map Regions
M9KLP	ILLUMINA	NA	4	SNVandINDEL	0.8964609053497943	0.9748565794191466	0.9340166154437426	21751	561	21784	2516	107	1260	MHC
UYMUW	ILLUMINA	NA	4	INDEL	0.990795	0.990118	0.990456	506396	5054	528037	4906	2117	470	All Benchmark Regions
UYMUW	ILLUMINA	NA	4	INDEL	0.881867	0.945213	0.912442	1639	95	1814	243	22	106	MHC
UYMUW	ILLUMINA	NA	4	INDEL	0.891731	0.898342	0.895024	14846	1680	15097	1833	225	175	Difficult-to-Map Regions
UYMUW	ILLUMINA	NA	4	SNP	0.989404	0.991772	0.990586	3327986	27611	3328768	35651	4003	3606	All Benchmark Regions
UYMUW	ILLUMINA	NA	4	SNP	0.90499	0.95155	0.927686	19581	997	19441	2041	115	927	MHC
UYMUW	ILLUMINA	NA	4	SNP	0.897475	0.903949	0.900701	238470	25339	238469	27242	3308	2314	Difficult-to-Map Regions
UYMUW	ILLUMINA	NA	3	INDEL	0.991019	0.990329	0.990674	499948	4882	520812	4720	2087	489	All Benchmark Regions
UYMUW	ILLUMINA	NA	3	INDEL	0.88006	0.957601	0.917195	1581	70	1761	240	32	88	MHC
UYMUW	ILLUMINA	NA	3	INDEL	0.893822	0.899417	0.896611	14799	1655	15018	1784	233	202	Difficult-to-Map Regions
UYMUW	ILLUMINA	NA	3	SNP	0.989869	0.992019	0.990943	3304901	26588	3305720	33834	4128	3251	All Benchmark Regions
UYMUW	ILLUMINA	NA	3	SNP	0.89607	0.956835	0.925456	18886	852	18744	2174	257	862	MHC
UYMUW	ILLUMINA	NA	3	SNP	0.901908	0.906138	0.904018	234534	24294	234524	25507	3176	1998	Difficult-to-Map Regions
UYMUW	ILLUMINA	NA	2	INDEL	0.99148	0.989855	0.990667	520065	5330	541933	4657	2053	387	All Benchmark Regions
UYMUW	ILLUMINA	NA	2	INDEL	0.970799	0.952524	0.961575	1585	79	1762	53	8	17	MHC
UYMUW	ILLUMINA	NA	2	INDEL	0.896058	0.900993	0.898518	15789	1735	16069	1864	219	188	Difficult-to-Map Regions
UYMUW	ILLUMINA	NA	2	SNP	0.990622	0.992101	0.991361	3338763	26584	3339673	31615	3731	2473	All Benchmark Regions
UYMUW	ILLUMINA	NA	2	SNP	0.975953	0.946308	0.960902	19070	1082	18913	466	116	100	MHC
UYMUW	ILLUMINA	NA	2	SNP	0.902929	0.906671	0.904796	235215	24212	235212	25287	3113	1863	Difficult-to-Map Regions
UYMUW	ILLUMINA	NA	2	SNVandINDEL	0.990741927135046	0.9917974514886878	0.9912694083258566	3858828	31914	3881606	36272	5784	2860	All Benchmark Regions
UYMUW	ILLUMINA	NA	2	SNVandINDEL	0.9024860648201356	0.9063119468786898	0.904394959689081	251004	25947	251281	27151	3332	2051	Difficult-to-Map Regions
UYMUW	ILLUMINA	NA	2	SNVandINDEL	0.9755119373407568	0.9467821782178217	0.960932366631722	20655	1161	20675	519	124	117	MHC
UYMUW	ILLUMINA	NA	3	SNVandINDEL	0.9900250602444551	0.9917968239867435	0.9909101501305115	3804849	31470	3826532	38554	6215	3740	All Benchmark Regions
UYMUW	ILLUMINA	NA	3	SNVandINDEL	0.9014170998399758	0.9057366627676346	0.9035717188698518	249333	25949	249542	27291	3409	2200	Difficult-to-Map Regions
UYMUW	ILLUMINA	NA	3	SNVandINDEL	0.8946725424320433	0.9568937304221796	0.9247376766205511	20467	922	20505	2414	289	950	MHC
UYMUW	ILLUMINA	NA	4	SNVandINDEL	0.9895937303232288	0.9915529860381836	0.9905723893774053	3834382	32665	3856805	40557	6120	4076	All Benchmark Regions
UYMUW	ILLUMINA	NA	4	SNVandINDEL	0.8971309894884323	0.9036188845488433	0.9003632494481091	253316	27019	253566	29075	3533	2489	Difficult-to-Map Regions
UYMUW	ILLUMINA	NA	4	SNVandINDEL	0.9029695399124856	0.9510577267837935	0.9263899980440347	21220	1092	21255	2284	137	1033	MHC
2OT9Q	PACBIO	NA	2	INDEL	0.986567	0.98389	0.985227	516931	8464	538774	7336	4713	1400	All Benchmark Regions
2OT9Q	PACBIO	NA	2	INDEL	0.984117	0.911058	0.946179	1516	148	1611	26	19	7	MHC
2OT9Q	PACBIO	NA	2	INDEL	0.969989	0.984992	0.977433	17261	263	17518	542	38	30	Difficult-to-Map Regions
2OT9Q	PACBIO	NA	2	SNP	0.997363	0.997983	0.997673	3358559	6788	3361614	8887	1011	680	All Benchmark Regions
2OT9Q	PACBIO	NA	2	SNP	0.993125	0.905121	0.947083	18240	1912	18201	126	119	7	MHC
2OT9Q	PACBIO	NA	2	SNP	0.969503	0.986038	0.977701	255805	3622	255942	8051	473	488	Difficult-to-Map Regions
2OT9Q	PACBIO	NA	4	INDEL	0.987685	0.983973	0.985825	503253	8197	524677	6542	4298	1403	All Benchmark Regions
2OT9Q	PACBIO	NA	4	INDEL	0.978992	0.892734	0.933875	1548	186	1631	35	13	20	MHC
2OT9Q	PACBIO	NA	4	INDEL	0.967765	0.986022	0.976808	16295	231	16482	549	30	40	Difficult-to-Map Regions
2OT9Q	PACBIO	NA	4	SNP	0.996999	0.997649	0.997324	3347707	7890	3350605	10085	1048	867	All Benchmark Regions
2OT9Q	PACBIO	NA	4	SNP	0.991224	0.884294	0.934711	18197	2381	18184	161	123	26	MHC
2OT9Q	PACBIO	NA	4	SNP	0.969144	0.986278	0.977636	260189	3620	260374	8290	391	552	Difficult-to-Map Regions
2OT9Q	PACBIO	NA	3	INDEL	0.988581	0.985635	0.987105	497578	7252	518383	5988	3791	1340	All Benchmark Regions
2OT9Q	PACBIO	NA	3	INDEL	0.97889	0.922471	0.949844	1523	128	1623	35	16	18	MHC
2OT9Q	PACBIO	NA	3	INDEL	0.965334	0.983044	0.974108	16175	279	16346	587	43	39	Difficult-to-Map Regions
2OT9Q	PACBIO	NA	3	SNP	0.996905	0.99792	0.997413	3324561	6928	3327239	10329	950	804	All Benchmark Regions
2OT9Q	PACBIO	NA	3	SNP	0.993166	0.929932	0.960509	18355	1383	18311	126	73	29	MHC
2OT9Q	PACBIO	NA	3	SNP	0.967706	0.984619	0.976089	254847	3981	255004	8510	439	489	Difficult-to-Map Regions
2OT9Q	PACBIO	NA	2	SNVandINDEL	0.9958578985760904	0.9960799251145411	0.9959688994714898	3875490	15252	3900388	16223	5724	2080	All Benchmark Regions
2OT9Q	PACBIO	NA	2	SNVandINDEL	0.969534094655969	0.985972247798347	0.9776840809683166	273066	3885	273460	8593	511	518	Difficult-to-Map Regions
2OT9Q	PACBIO	NA	2	SNVandINDEL	0.9923862953315968	0.9055738907224056	0.9469947000642283	19756	2060	19812	152	138	14	MHC
2OT9Q	PACBIO	NA	3	SNVandINDEL	0.9957749203185239	0.9963037484630449	0.9960392641979725	3822139	14180	3845622	16317	4741	2144	All Benchmark Regions
2OT9Q	PACBIO	NA	3	SNVandINDEL	0.9675624984399904	0.9845249598593442	0.9759700323754321	271022	4260	271350	9097	482	528	Difficult-to-Map Regions
2OT9Q	PACBIO	NA	3	SNVandINDEL	0.99198805673053	0.9293562111365655	0.9596512996801266	19878	1511	19934	161	89	47	MHC
2OT9Q	PACBIO	NA	4	SNVandINDEL	0.995727803502086	0.9958399781538729	0.9957838876688723	3850960	16087	3875282	16627	5346	2270	All Benchmark Regions
2OT9Q	PACBIO	NA	4	SNVandINDEL	0.969061411645286	0.9862628640733409	0.9775864752264425	276484	3851	276856	8839	421	592	Difficult-to-Map Regions
2OT9Q	PACBIO	NA	4	SNVandINDEL	0.9902053870371296	0.8849498027967013	0.9346235092834017	19745	2567	19815	196	136	46	MHC
7RR8Z	PACBIO	NA	4	INDEL	0.98758	0.984174	0.985874	503356	8094	524802	6600	4305	1423	All Benchmark Regions
7RR8Z	PACBIO	NA	4	INDEL	0.949703	0.952134	0.950917	1651	83	1756	93	20	40	MHC
7RR8Z	PACBIO	NA	4	INDEL	0.967827	0.986204	0.976929	16298	228	16485	548	30	39	Difficult-to-Map Regions
7RR8Z	PACBIO	NA	4	SNP	0.996858	0.998194	0.997526	3349536	6061	3352435	10566	954	1130	All Benchmark Regions
7RR8Z	PACBIO	NA	4	SNP	0.968919	0.973175	0.971043	20026	552	20014	642	29	289	MHC
7RR8Z	PACBIO	NA	4	SNP	0.969124	0.986449	0.97771	260234	3575	260425	8297	394	550	Difficult-to-Map Regions
7RR8Z	PACBIO	NA	3	INDEL	0.98842699999999994	0.985696	0.98706	497609	7221	518417	6070	3797	1370	All Benchmark Regions
7RR8Z	PACBIO	NA	3	INDEL	0.934047	0.941248	0.937634	1554	97	1657	117	22	48	MHC
7RR8Z	PACBIO	NA	3	INDEL	0.964933	0.982983	0.973874	16174	280	16345	594	45	42	Difficult-to-Map Regions
7RR8Z	PACBIO	NA	3	SNP	0.996621	0.998073	0.997347	3325069	6420	3327754	11281	1006	1173	All Benchmark Regions
7RR8Z	PACBIO	NA	3	SNP	0.94584	0.955669	0.950729	18863	875	18826	1078	129	398	MHC
7RR8Z	PACBIO	NA	3	SNP	0.967536	0.9847	0.976043	254868	3960	255025	8557	454	501	Difficult-to-Map Regions
7RR8Z	PACBIO	NA	2	INDEL	0.986583	0.984033	0.985307	517006	8389	538859	7328	4705	1400	All Benchmark Regions
7RR8Z	PACBIO	NA	2	INDEL	0.989498	0.95613	0.972528	1591	73	1696	18	11	7	MHC
7RR8Z	PACBIO	NA	2	INDEL	0.969883	0.985049	0.977407	17262	262	17519	544	39	31	Difficult-to-Map Regions
7RR8Z	PACBIO	NA	2	SNP	0.997394	0.998367	0.99788	3359850	5497	3362903	8786	911	679	All Benchmark Regions
7RR8Z	PACBIO	NA	2	SNP	0.998719	0.969184	0.98373	19531	621	19490	25	19	6	MHC
7RR8Z	PACBIO	NA	2	SNP	0.969475	0.986081	0.977707	255816	3611	255953	8059	479	490	Difficult-to-Map Regions
7RR8Z	PACBIO	NA	2	SNVandINDEL	0.9958870571707732	0.9964310149580723	0.9961589618066828	3876856	13886	3901762	16114	5616	2079	All Benchmark Regions
7RR8Z	PACBIO	NA	2	SNVandINDEL	0.9695010192324737	0.9860155767626765	0.9776885643499607	273078	3873	273472	8603	518	521	Difficult-to-Map Regions
7RR8Z	PACBIO	NA	2	SNVandINDEL	0.9979744688869	0.9681884855152182	0.9828558588708409	21122	694	21186	43	30	13	MHC
7RR8Z	PACBIO	NA	3	SNVandINDEL	0.9955090200081688	0.9964442477280956	0.995976414322096	3822678	13641	3846171	17351	4803	2543	All Benchmark Regions
7RR8Z	PACBIO	NA	3	SNVandINDEL	0.9673785563291162	0.9845976126299576	0.9759121368566595	271042	4240	271370	9151	499	543	Difficult-to-Map Regions
7RR8Z	PACBIO	NA	3	SNVandINDEL	0.9448749884675708	0.9545560802281546	0.9496908628714344	20417	972	20483	1195	151	446	MHC
7RR8Z	PACBIO	NA	4	SNVandINDEL	0.9955921356880632	0.9963395841840039	0.9959657197004902	3852892	14155	3877237	17166	5259	2553	All Benchmark Regions
7RR8Z	PACBIO	NA	4	SNVandINDEL	0.9690469108152089	0.9864340877878253	0.9776632001809188	276532	3803	276910	8845	424	589	Difficult-to-Map Regions
7RR8Z	PACBIO	NA	4	SNVandINDEL	0.9673405909797823	0.9715399784869129	0.9694357370433782	21677	635	21770	735	49	329	MHC
VES2R	PACBIO	NA	4	INDEL	0.986412	0.984632	0.985521	503590	7860	536617	7392	4363	2605	All Benchmark Regions
VES2R	PACBIO	NA	4	INDEL	0.973684	0.928489	0.95055	1610	124	1739	47	13	32	MHC
VES2R	PACBIO	NA	4	INDEL	0.988971	0.985538	0.987251	16287	239	17037	190	38	67	Difficult-to-Map Regions
VES2R	PACBIO	NA	4	SNP	0.998905	0.997852	0.998378	3348389	7208	3347546	3670	1187	647	All Benchmark Regions
VES2R	PACBIO	NA	4	SNP	0.994815	0.934153	0.96353	19223	1355	19187	100	66	21	MHC
VES2R	PACBIO	NA	4	SNP	0.994177	0.984356	0.989242	259683	4127	259666	1521	308	90	Difficult-to-Map Regions
VES2R	PACBIO	NA	2	INDEL	0.98528	0.984395	0.984837	517196	8199	550536	8225	4839	2600	All Benchmark Regions
VES2R	PACBIO	NA	2	INDEL	0.98014	0.929688	0.954247	1547	117	1678	34	17	17	MHC
VES2R	PACBIO	NA	2	INDEL	0.990574	0.985791	0.988177	17275	249	18076	172	37	69	Difficult-to-Map Regions
VES2R	PACBIO	NA	2	SNP	0.999179	0.997941	0.998559	3358417	6930	3357733	2759	1248	586	All Benchmark Regions
VES2R	PACBIO	NA	2	SNP	0.994754	0.934002	0.963421	18822	1330	18773	99	90	9	MHC
VES2R	PACBIO	NA	2	SNP	0.994991	0.98415	0.989541	255315	4112	255270	1285	364	65	Difficult-to-Map Regions
VES2R	PACBIO	NA	3	INDEL	0.987452	0.986304	0.986878	497916	6914	530318	6739	3816	2483	All Benchmark Regions
VES2R	PACBIO	NA	3	INDEL	0.982326	0.964264	0.973211	1592	59	1723	31	12	18	MHC
VES2R	PACBIO	NA	3	INDEL	0.987202	0.984016	0.985606	16191	263	16893	219	34	83	Difficult-to-Map Regions
VES2R	PACBIO	NA	3	SNP	0.998799	0.997991	0.998395	3324797	6692	3323909	3998	1168	665	All Benchmark Regions
VES2R	PACBIO	NA	3	SNP	0.996201	0.972794	0.984358	19201	537	19143	73	23	27	MHC
VES2R	PACBIO	NA	3	SNP	0.993582	0.982262	0.98789	254238	4591	254214	1642	343	79	Difficult-to-Map Regions
VES2R	PACBIO	NA	2	SNVandINDEL	0.99719742512157294	0.9961115386216819	0.9966541860947278	3875613	15129	3908269	10984	6087	3186	All Benchmark Regions
VES2R	PACBIO	NA	2	SNVandINDEL	0.9946980200361714	0.9842535322132796	0.9894482142256587	272590	4361	273346	1457	401	134	Difficult-to-Map Regions
VES2R	PACBIO	NA	2	SNVandINDEL	0.9935386708122814	0.9336725339200587	0.9626757732074359	20369	1447	20451	133	107	26	MHC
VES2R	PACBIO	NA	3	SNVandINDEL	0.9972219663624292	0.996453371056995	0.9968375205565168	3822713	13606	3854227	10737	4984	3148	All Benchmark Regions
VES2R	PACBIO	NA	3	SNVandINDEL	0.9931823510448111	0.9823672366255817	0.9877451902502924	270429	4854	271107	1861	377	162	Difficult-to-Map Regions
VES2R	PACBIO	NA	3	SNVandINDEL	0.9950405340963281	0.9721352096872224	0.9834545198290671	20793	596	20866	104	35	45	MHC
VES2R	PACBIO	NA	4	SNVandINDEL	0.9971601127020904	0.9961034867173841	0.9966315196518283	3851979	15068	3884163	11062	5550	3252	All Benchmark Regions
VES2R	PACBIO	NA	4	SNVandINDEL	0.9938544757088364	0.9844258318589122	0.9891176849445221	275970	4366	276703	1711	346	157	Difficult-to-Map Regions
VES2R	PACBIO	NA	4	SNVandINDEL	0.9930242490390547	0.9337128002868411	0.9624556216920113	20833	1479	20926	147	79	53	MHC
HF8CT	PACBIO	NA	2	INDEL	0.985298	0.984577	0.984938	517292	8103	550552	8215	4830	2595	All Benchmark Regions
HF8CT	PACBIO	NA	2	INDEL	0.98603	0.98738	0.986705	1643	21	1694	24	8	12	MHC
HF8CT	PACBIO	NA	2	INDEL	0.990569	0.985962	0.98826	17278	246	18066	172	37	69	Difficult-to-Map Regions
HF8CT	PACBIO	NA	2	SNP	0.999205	0.998334	0.99877	3359741	5606	3359099	2671	1162	580	All Benchmark Regions
HF8CT	PACBIO	NA	2	SNP	0.999454	0.999702	0.999578	20146	6	20139	11	4	3	MHC
HF8CT	PACBIO	NA	2	SNP	0.994992	0.984238	0.989586	255338	4089	255306	1285	363	63	Difficult-to-Map Regions
HF8CT	PACBIO	NA	4	INDEL	0.986405	0.984845	0.985625	503699	7751	536646	7396	4357	2600	All Benchmark Regions
HF8CT	PACBIO	NA	4	INDEL	0.971963	0.991349	0.98156	1719	15	1768	51	7	27	MHC
HF8CT	PACBIO	NA	4	INDEL	0.988675	0.98578	0.987225	16291	235	17023	195	40	67	Difficult-to-Map Regions
HF8CT	PACBIO	NA	4	SNP	0.998836	0.998249	0.998542	3349720	5877	3348919	3902	1132	762	All Benchmark Regions
HF8CT	PACBIO	NA	4	SNP	0.984109	0.998834	0.991417	20554	24	20560	332	11	136	MHC
HF8CT	PACBIO	NA	4	SNP	0.993878	0.984587	0.989211	259744	4066	259734	1600	303	141	Difficult-to-Map Regions
HF8CT	PACBIO	NA	3	INDEL	0.987407	0.986374	0.98689	497951	6879	530275	6763	3817	2491	All Benchmark Regions
HF8CT	PACBIO	NA	3	INDEL	0.9683	0.985463	0.976806	1627	24	1680	55	13	26	MHC
HF8CT	PACBIO	NA	3	INDEL	0.986733	0.983955	0.985342	16190	264	16883	227	34	88	Difficult-to-Map Regions
HF8CT	PACBIO	NA	3	SNP	0.998704	0.998122	0.998413	3325233	6256	3324401	4315	1197	830	All Benchmark Regions
HF8CT	PACBIO	NA	3	SNP	0.980524	0.994883	0.987651	19637	101	19635	390	52	192	MHC
HF8CT	PACBIO	NA	3	SNP	0.993035	0.982255	0.987616	254236	4593	254218	1783	355	151	Difficult-to-Map Regions
HF8CT	PACBIO	NA	2	SNVandINDEL	0.9972233395578208	0.996476507565909	0.9968497836817258	3877033	13709	3909651	10886	5992	3175	All Benchmark Regions
HF8CT	PACBIO	NA	2	SNVandINDEL	0.9946985216261748	0.9843474116359934	0.9894958966484656	272616	4335	273372	1457	400	132	Difficult-to-Map Regions
HF8CT	PACBIO	NA	2	SNVandINDEL	0.9983994878361075	0.9987623762376238	0.9985808990680827	21789	27	21833	35	12	15	MHC
HF8CT	PACBIO	NA	3	SNVandINDEL	0.9971343236015535	0.9965761449973268	0.9968551561628806	3823184	13135	3854676	11078	5014	3321	All Benchmark Regions
HF8CT	PACBIO	NA	3	SNVandINDEL	0.9926403550204862	0.9823563387495777	0.9874715719058652	270426	4857	271101	2010	389	239	Difficult-to-Map Regions
HF8CT	PACBIO	NA	3	SNVandINDEL	0.9795496323529411	0.9941558745149376	0.9867987072985478	21264	125	21315	445	65	218	MHC
HF8CT	PACBIO	NA	4	SNVandINDEL	0.9971007448812031	0.9964758638826992	0.9967882064483526	3853419	13628	3885565	11298	5489	3362	All Benchmark Regions
HF8CT	PACBIO	NA	4	SNVandINDEL	0.9935559608259859	0.9846576964785115	0.9890868158725106	276035	4301	276757	1795	343	208	Difficult-to-Map Regions
HF8CT	PACBIO	NA	4	SNVandINDEL	0.9831359253225309	0.9982520616708498	0.9906363325086353	22273	39	22328	383	18	163	MHC
WGQ43	PACBIO	NA	3	INDEL	0.985565	0.981437	0.983497	495459	9371	516246	7561	4951	1737	All Benchmark Regions
WGQ43	PACBIO	NA	3	INDEL	0.9683	0.985463	0.976806	1627	24	1680	55	13	26	MHC
WGQ43	PACBIO	NA	3	INDEL	0.962572	0.980126	0.97127	16127	327	16305	634	52	74	Difficult-to-Map Regions
WGQ43	PACBIO	NA	3	SNP	0.998758	0.997598	0.998178	3323486	8003	3324452	4133	1184	619	All Benchmark Regions
WGQ43	PACBIO	NA	3	SNP	0.980524	0.994883	0.987651	19637	101	19635	390	52	192	MHC
WGQ43	PACBIO	NA	3	SNP	0.992864	0.981196	0.986996	253961	4867	254064	1826	404	145	Difficult-to-Map Regions
WGQ43	PACBIO	NA	4	INDEL	0.984811	0.980029	0.982414	501236	10214	522642	8061	5393	1812	All Benchmark Regions
WGQ43	PACBIO	NA	4	INDEL	0.971963	0.991349	0.98156	1719	15	1768	51	7	27	MHC
WGQ43	PACBIO	NA	4	INDEL	0.964665	0.983057	0.973774	16246	280	16435	602	48	72	Difficult-to-Map Regions
WGQ43	PACBIO	NA	4	SNP	0.998845	0.997683	0.998264	3347823	7774	3348993	3873	1180	574	All Benchmark Regions
WGQ43	PACBIO	NA	4	SNP	0.984109	0.998834	0.991417	20554	24	20560	332	11	136	MHC
WGQ43	PACBIO	NA	4	SNP	0.993718	0.983488	0.988577	259453	4356	259578	1641	355	130	Difficult-to-Map Regions
WGQ43	PACBIO	NA	2	INDEL	0.983207	0.979387	0.981293	514565	10830	536350	9161	6019	1907	All Benchmark Regions
WGQ43	PACBIO	NA	2	INDEL	0.98603	0.98738	0.986705	1643	21	1694	24	8	12	MHC
WGQ43	PACBIO	NA	2	INDEL	0.96694	0.981625	0.974227	17202	322	17461	597	57	61	Difficult-to-Map Regions
WGQ43	PACBIO	NA	2	SNP	0.999252	0.997845	0.998548	3358095	7252	3359125	2513	1128	420	All Benchmark Regions
WGQ43	PACBIO	NA	2	SNP	0.999454	0.999702	0.999578	20146	6	20139	11	4	3	MHC
WGQ43	PACBIO	NA	2	SNP	0.994779	0.983124	0.988917	255049	4378	255125	1339	415	65	Difficult-to-Map Regions
WGQ43	PACBIO	NA	2	SNVandINDEL	0.9970121436372148	0.9953525574299196	0.9961816593382309	3872660	18082	3895475	11674	7147	2327	All Benchmark Regions
WGQ43	PACBIO	NA	2	SNVandINDEL	0.9929477418931816	0.9830294889709732	0.987963723510376	272251	4700	272586	1936	472	126	Difficult-to-Map Regions
WGQ43	PACBIO	NA	2	SNVandINDEL	0.9983994878361075	0.9987623762376238	0.9985808990680827	21789	27	21833	35	12	15	MHC
WGQ43	PACBIO	NA	3	SNVandINDEL	0.9969644833651404	0.9954711795343401	0.9962172718441347	3818945	17374	3840698	11694	6135	2356	All Benchmark Regions
WGQ43	PACBIO	NA	3	SNVandINDEL	0.9909833632055244	0.9811320754716981	0.9860331143210469	270088	5194	270369	2460	456	219	Difficult-to-Map Regions
WGQ43	PACBIO	NA	3	SNVandINDEL	0.9795496323529411	0.9941558745149376	0.9867987072985478	21264	125	21315	445	65	218	MHC
WGQ43	PACBIO	NA	4	SNVandINDEL	0.9969270534397612	0.9953483885766063	0.9961370955467899	3849059	17988	3871635	11934	6573	2386	All Benchmark Regions
WGQ43	PACBIO	NA	4	SNVandINDEL	0.9919390776838595	0.9834626429093762	0.9876826741358645	275699	4636	276013	2243	403	202	Difficult-to-Map Regions
WGQ43	PACBIO	NA	4	SNVandINDEL	0.9831359253225309	0.9982520616708498	0.9906363325086353	22273	39	22328	383	18	163	MHC
XV7ZN	ONT	NA	4	INDEL	0.649148	0.461071	0.539179	235815	275635	240388	129925	19683	55922	All Benchmark Regions
XV7ZN	ONT	NA	4	INDEL	0.762279	0.656286	0.705323	1138	596	1164	363	76	194	MHC
XV7ZN	ONT	NA	4	INDEL	0.764306	0.692806	0.726802	11450	5077	11473	3538	308	928	Difficult-to-Map Regions
XV7ZN	ONT	NA	4	SNP	0.993164	0.991386	0.992274	3326693	28904	3327025	22900	2157	6088	All Benchmark Regions
XV7ZN	ONT	NA	4	SNP	0.993986	0.988094	0.991031	20333	245	20328	123	33	79	MHC
XV7ZN	ONT	NA	4	SNP	0.961511	0.991619	0.976333	261598	2211	261705	10476	608	824	Difficult-to-Map Regions
XV7ZN	ONT	NA	3	INDEL	0.687527	0.476984	0.563223	240796	264034	246204	111897	18607	50232	All Benchmark Regions
XV7ZN	ONT	NA	3	INDEL	0.793584	0.671714	0.727581	1109	542	1138	296	52	185	MHC
XV7ZN	ONT	NA	3	INDEL	0.747725	0.707305	0.726954	11638	4816	11669	3937	331	977	Difficult-to-Map Regions
XV7ZN	ONT	NA	3	SNP	0.992833	0.990853	0.991842	3301015	30474	3301363	23830	1938	5459	All Benchmark Regions
XV7ZN	ONT	NA	3	SNP	0.994806	0.990475	0.992636	19550	188	19535	102	33	59	MHC
XV7ZN	ONT	NA	3	SNP	0.957946	0.991183	0.974281	256546	2282	256649	11267	570	735	Difficult-to-Map Regions
XV7ZN	ONT	NA	2	INDEL	0.664591	0.416267	0.511903	218979	307075	222927	112508	19452	54059	All Benchmark Regions
XV7ZN	ONT	NA	2	INDEL	0.72469	0.545913	0.62272400000000006	975	811	995	378	80	254	MHC
XV7ZN	ONT	NA	2	INDEL	0.743324	0.607259	0.668437	10658	6893	10689	3691	420	1297	Difficult-to-Map Regions
XV7ZN	ONT	NA	2	SNP	0.990006	0.988563	0.989284	3326890	38489	3328252	33600	2860	8910	All Benchmark Regions
XV7ZN	ONT	NA	2	SNP	0.987125	0.978567	0.982828	19496	427	20394	266	64	179	MHC
XV7ZN	ONT	NA	2	SNP	0.956766	0.988587	0.972416	256573	2962	256753	11602	626	899	Difficult-to-Map Regions
XV7ZN	ONT	NA	2	SNVandINDEL	0.9604823753200658	0.9111987794727546	0.9351917294840877	3545869	345564	3551179	146108	22312	62969	All Benchmark Regions
XV7ZN	ONT	NA	2	SNVandINDEL	0.9459104815463243	0.964433425001624	0.9550821528372381	267231	9855	267442	15293	1046	2196	Difficult-to-Map Regions
XV7ZN	ONT	NA	2	SNVandINDEL	0.9707711160531929	0.9429729605232853	0.9566701467552167	20471	1238	21389	644	144	433	MHC
XV7ZN	ONT	NA	3	SNVandINDEL	0.9631506472195812	0.9232316186427667	0.9427687559635374	3541811	294508	3547567	135727	20545	55691	All Benchmark Regions
XV7ZN	ONT	NA	3	SNVandINDEL	0.9463745317823661	0.9742155317093018	0.9600932392624546	268184	7098	268318	15204	901	1712	Difficult-to-Map Regions
XV7ZN	ONT	NA	3	SNVandINDEL	0.9811114802334963	0.9658703071672355	0.973431238967605	20659	730	20673	398	85	244	MHC
XV7ZN	ONT	NA	4	SNVandINDEL	0.9589206389483683	0.9212476600361982	0.9397067222851329	3562508	304539	3567413	152825	21840	62010	All Benchmark Regions
XV7ZN	ONT	NA	4	SNVandINDEL	0.9512033761386111	0.9740026254209234	0.9624680007414815	273048	7288	273178	14014	916	1752	Difficult-to-Map Regions
XV7ZN	ONT	NA	4	SNVandINDEL	0.9778869778869779	0.9623072785944783	0.9700345759913248	21471	841	21492	486	109	273	MHC
Y8QR8	PACBIO	NA	4	INDEL	0.505955	0.354252	0.416726	181182	330268	183178	178866	86410	27046	All Benchmark Regions
Y8QR8	PACBIO	NA	4	INDEL	0.558327	0.431949	0.487074	749	985	761	602	286	155	MHC
Y8QR8	PACBIO	NA	4	INDEL	0.53705	0.409779	0.464861	6772	9754	6733	5804	2590	530	Difficult-to-Map Regions
Y8QR8	PACBIO	NA	4	SNP	0.996656	0.996684	0.99667	3344471	11126	3344985	11224	1796	2916	All Benchmark Regions
Y8QR8	PACBIO	NA	4	SNP	0.994013	0.96851	0.981096	19930	648	19922	120	36	69	MHC
Y8QR8	PACBIO	NA	4	SNP	0.977793	0.988234	0.982986	260706	3104	260834	5924	407	618	Difficult-to-Map Regions
Y8QR8	PACBIO	NA	3	INDEL	0.501779	0.354442	0.415434	178933	325897	180983	179700	86712	26668	All Benchmark Regions
Y8QR8	PACBIO	NA	3	INDEL	0.467013	0.376741	0.417048	622	1029	630	719	374	197	MHC
Y8QR8	PACBIO	NA	3	INDEL	0.53744	0.41376	0.467559	6808	9646	6761	5819	2620	536	Difficult-to-Map Regions
Y8QR8	PACBIO	NA	3	SNP	0.997007	0.996777	0.996892	3320750	10739	3321230	9971	1717	2510	All Benchmark Regions
Y8QR8	PACBIO	NA	3	SNP	0.994745	0.978265	0.986436	19309	429	19307	102	30	68	MHC
Y8QR8	PACBIO	NA	3	SNP	0.979182	0.988278	0.98370899999999994	255794	3034	255914	5441	365	468	Difficult-to-Map Regions
Y8QR8	PACBIO	NA	2	INDEL	0.877373	0.660599	0.753709	347075	178319	356532	49831	33408	12094	All Benchmark Regions
